scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_objective_point_id,selected_objective_point_bearing,objective_point_x_nm,objective_point_y_nm,separation_nm,distance_to_objective_point_nm,ship_speed_knots,torpedo_speed_knots,countermeasure_active,countermeasure_timer,torpedo_lost_contact_timer,result,message
4,Scenario Data - OPERATION TRIDENT,0,20.0,40.0,0.0,0.0,1,0.0,20.0,140.0,44.72,100.0,22.0,60.0,N,0,0,RUNNING,Minute 0: Simulation started. Best objective point selected: Zone 1 at bearing 0.0°.
4,Scenario Data - OPERATION TRIDENT,1,20.0,40.37,0.44,0.9,1,0.0,20.0,140.0,44.05,99.63,22.0,60.0,N,0,0,RUNNING,Minute 1: Separation: 44.05 NM.
4,Scenario Data - OPERATION TRIDENT,2,20.0,40.73,0.88,1.79,1,0.0,20.0,140.0,43.38,99.27,22.0,60.0,N,0,0,RUNNING,Minute 2: Separation: 43.38 NM.
4,Scenario Data - OPERATION TRIDENT,3,20.0,41.1,1.32,2.69,1,0.0,20.0,140.0,42.71,98.9,22.0,60.0,N,0,0,RUNNING,Minute 3: Separation: 42.71 NM.
4,Scenario Data - OPERATION TRIDENT,4,20.0,41.47,1.76,3.59,1,0.0,20.0,140.0,42.04,98.53,22.0,60.0,N,0,0,RUNNING,Minute 4: Separation: 42.04 NM.
4,Scenario Data - OPERATION TRIDENT,5,20.0,41.83,2.19,4.5,1,0.0,20.0,140.0,41.37,98.17,22.0,60.0,N,0,0,RUNNING,Minute 5: Separation: 41.37 NM.
4,Scenario Data - OPERATION TRIDENT,6,20.0,42.2,2.61,5.4,1,0.0,20.0,140.0,40.7,97.8,22.0,60.0,N,0,0,RUNNING,Minute 6: Separation: 40.7 NM.
4,Scenario Data - OPERATION TRIDENT,7,20.0,42.57,3.04,6.31,1,0.0,20.0,140.0,40.03,97.43,22.0,60.0,N,0,0,RUNNING,Minute 7: Separation: 40.03 NM.
4,Scenario Data - OPERATION TRIDENT,8,20.0,42.93,3.46,7.21,1,0.0,20.0,140.0,39.36,97.07,22.0,60.0,N,0,0,RUNNING,Minute 8: Separation: 39.36 NM.
4,Scenario Data - OPERATION TRIDENT,9,20.0,43.3,3.87,8.12,1,0.0,20.0,140.0,38.7,96.7,22.0,60.0,N,0,0,RUNNING,Minute 9: Separation: 38.7 NM.
