scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_objective_point_id,selected_objective_point_bearing,objective_point_x_nm,objective_point_y_nm,separation_nm,distance_to_objective_point_nm,ship_speed_knots,torpedo_speed_knots,countermeasure_active,countermeasure_timer,torpedo_lost_contact_timer,result,message
4,Scenario Data - OPERATION TRIDENT,0,20.0,40.0,0.0,0.0,1,0.0,20.0,140.0,44.72,100.0,23.0,60.0,N,0,0,RUNNING,Minute 0: Simulation started. Best objective point selected: Zone 1 at bearing 0.0°.
4,Scenario Data - OPERATION TRIDENT,1,20.0,40.38,0.44,0.9,1,0.0,20.0,140.0,44.06,99.62,23.0,60.0,N,0,0,RUNNING,Minute 1: Separation: 44.06 NM.
4,Scenario Data - OPERATION TRIDENT,2,20.0,40.77,0.88,1.79,1,0.0,20.0,140.0,43.41,99.23,23.0,60.0,N,0,0,RUNNING,Minute 2: Separation: 43.41 NM.
4,Scenario Data - OPERATION TRIDENT,3,20.0,41.15,1.32,2.69,1,0.0,20.0,140.0,42.75,98.85,23.0,60.0,N,0,0,RUNNING,Minute 3: Separation: 42.75 NM.
4,Scenario Data - OPERATION TRIDENT,4,20.0,41.53,1.75,3.59,1,0.0,20.0,140.0,42.1,98.47,23.0,60.0,N,0,0,RUNNING,Minute 4: Separation: 42.1 NM.
4,Scenario Data - OPERATION TRIDENT,5,20.0,41.92,2.18,4.5,1,0.0,20.0,140.0,41.44,98.08,23.0,60.0,N,0,0,RUNNING,Minute 5: Separation: 41.44 NM.
4,Scenario Data - OPERATION TRIDENT,6,20.0,42.3,2.61,5.4,1,0.0,20.0,140.0,40.79,97.7,23.0,60.0,N,0,0,RUNNING,Minute 6: Separation: 40.79 NM.
4,Scenario Data - OPERATION TRIDENT,7,20.0,42.68,3.03,6.31,1,0.0,20.0,140.0,40.14,97.32,23.0,60.0,N,0,0,RUNNING,Minute 7: Separation: 40.14 NM.
4,Scenario Data - OPERATION TRIDENT,8,20.0,43.07,3.45,7.22,1,0.0,20.0,140.0,39.49,96.93,23.0,60.0,N,0,0,RUNNING,Minute 8: Separation: 39.49 NM.
4,Scenario Data - OPERATION TRIDENT,9,20.0,43.45,3.87,8.13,1,0.0,20.0,140.0,38.83,96.55,23.0,60.0,N,0,0,RUNNING,Minute 9: Separation: 38.83 NM.
