scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_objective_point_id,selected_objective_point_bearing,objective_point_x_nm,objective_point_y_nm,separation_nm,distance_to_objective_point_nm,ship_speed_knots,torpedo_speed_knots,countermeasure_active,countermeasure_timer,torpedo_lost_contact_timer,result,message
4,Scenario Data - OPERATION TRIDENT,0,20.0,40.0,0.0,0.0,1,0.0,20.0,140.0,44.72,100.0,24.0,60.0,N,0,0,RUNNING,Minute 0: Simulation started. Best objective point selected: Zone 1 at bearing 0.0°.
4,Scenario Data - OPERATION TRIDENT,1,20.0,40.4,0.44,0.9,1,0.0,20.0,140.0,44.08,99.6,24.0,60.0,N,0,0,RUNNING,Minute 1: Separation: 44.08 NM.
4,Scenario Data - OPERATION TRIDENT,2,20.0,40.8,0.88,1.79,1,0.0,20.0,140.0,43.44,99.2,24.0,60.0,N,0,0,RUNNING,Minute 2: Separation: 43.44 NM.
4,Scenario Data - OPERATION TRIDENT,3,20.0,41.2,1.32,2.69,1,0.0,20.0,140.0,42.8,98.8,24.0,60.0,N,0,0,RUNNING,Minute 3: Separation: 42.8 NM.
4,Scenario Data - OPERATION TRIDENT,4,20.0,41.6,1.75,3.6,1,0.0,20.0,140.0,42.16,98.4,24.0,60.0,N,0,0,RUNNING,Minute 4: Separation: 42.16 NM.
4,Scenario Data - OPERATION TRIDENT,5,20.0,42.0,2.18,4.5,1,0.0,20.0,140.0,41.52,98.0,24.0,60.0,N,0,0,RUNNING,Minute 5: Separation: 41.52 NM.
4,Scenario Data - OPERATION TRIDENT,6,20.0,42.4,2.61,5.4,1,0.0,20.0,140.0,40.88,97.6,24.0,60.0,N,0,0,RUNNING,Minute 6: Separation: 40.88 NM.
4,Scenario Data - OPERATION TRIDENT,7,20.0,42.8,3.03,6.31,1,0.0,20.0,140.0,40.24,97.2,24.0,60.0,N,0,0,RUNNING,Minute 7: Separation: 40.24 NM.
4,Scenario Data - OPERATION TRIDENT,8,20.0,43.2,3.45,7.22,1,0.0,20.0,140.0,39.61,96.8,24.0,60.0,N,0,0,RUNNING,Minute 8: Separation: 39.61 NM.
4,Scenario Data - OPERATION TRIDENT,9,20.0,43.6,3.86,8.13,1,0.0,20.0,140.0,38.97,96.4,24.0,60.0,N,0,0,RUNNING,Minute 9: Separation: 38.97 NM.
4,Scenario Data - OPERATION TRIDENT,10,20.0,44.0,4.27,9.04,1,0.0,20.0,140.0,38.33,96.0,24.0,60.0,N,0,0,RUNNING,Minute 10: Separation: 38.33 NM.
4,Scenario Data - OPERATION TRIDENT,11,20.0,44.4,4.68,9.95,1,0.0,20.0,140.0,37.7,95.6,24.0,60.0,N,0,0,RUNNING,Minute 11: Separation: 37.7 NM.
4,Scenario Data - OPERATION TRIDENT,12,20.0,44.8,5.08,10.87,1,0.0,20.0,140.0,37.07,95.2,24.0,60.0,N,0,0,RUNNING,Minute 12: Separation: 37.07 NM.
4,Scenario Data - OPERATION TRIDENT,13,20.0,45.2,5.48,11.79,1,0.0,20.0,140.0,36.43,94.8,24.0,60.0,N,0,0,RUNNING,Minute 13: Separation: 36.43 NM.
