scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_objective_point_id,selected_objective_point_bearing,objective_point_x_nm,objective_point_y_nm,separation_nm,distance_to_objective_point_nm,ship_speed_knots,torpedo_speed_knots,countermeasure_active,countermeasure_timer,torpedo_lost_contact_timer,result,message
3,Scenario Data - OPERATION TRIDENT,0,20.0,40.0,0.0,0.0,1,0.0,20.0,140.0,44.72,100.0,29.0,60.0,N,0,0,RUNNING,Minute 0: Simulation started. Best objective point selected: Zone 1 at bearing 0.0°.
3,Scenario Data - OPERATION TRIDENT,1,20.0,40.48,0.44,0.9,1,0.0,20.0,140.0,44.15,99.52,29.0,60.0,N,0,0,RUNNING,Minute 1: Separation: 44.15 NM.
3,Scenario Data - OPERATION TRIDENT,2,20.0,40.97,0.88,1.8,1,0.0,20.0,140.0,43.59,99.03,29.0,60.0,N,0,0,RUNNING,Minute 2: Separation: 43.59 NM.
3,Scenario Data - OPERATION TRIDENT,3,20.0,41.45,1.32,2.7,1,0.0,20.0,140.0,43.02,98.55,29.0,60.0,N,0,0,RUNNING,Minute 3: Separation: 43.02 NM.
3,Scenario Data - OPERATION TRIDENT,4,20.0,41.93,1.75,3.6,1,0.0,20.0,140.0,42.46,98.07,29.0,60.0,N,0,0,RUNNING,Minute 4: Separation: 42.46 NM.
3,Scenario Data - OPERATION TRIDENT,5,20.0,42.42,2.17,4.5,1,0.0,20.0,140.0,41.9,97.58,29.0,60.0,N,0,0,RUNNING,Minute 5: Separation: 41.9 NM.
3,Scenario Data - OPERATION TRIDENT,6,20.0,42.9,2.59,5.41,1,0.0,20.0,140.0,41.33,97.1,29.0,60.0,N,0,0,RUNNING,Minute 6: Separation: 41.33 NM.
3,Scenario Data - OPERATION TRIDENT,7,20.0,43.38,3.01,6.32,1,0.0,20.0,140.0,40.77,96.62,29.0,60.0,N,0,0,RUNNING,Minute 7: Separation: 40.77 NM.
3,Scenario Data - OPERATION TRIDENT,8,20.0,43.87,3.42,7.23,1,0.0,20.0,140.0,40.21,96.13,29.0,60.0,N,0,0,RUNNING,Minute 8: Separation: 40.21 NM.
3,Scenario Data - OPERATION TRIDENT,9,20.0,44.35,3.83,8.14,1,0.0,20.0,140.0,39.65,95.65,29.0,60.0,N,0,0,RUNNING,Minute 9: Separation: 39.65 NM.
3,Scenario Data - OPERATION TRIDENT,10,20.0,44.83,4.23,9.06,1,0.0,20.0,140.0,39.09,95.17,29.0,60.0,N,0,0,RUNNING,Minute 10: Separation: 39.09 NM.
3,Scenario Data - OPERATION TRIDENT,11,20.0,45.32,4.63,9.98,1,0.0,20.0,140.0,38.54,94.68,29.0,60.0,N,0,0,RUNNING,Minute 11: Separation: 38.54 NM.
3,Scenario Data - OPERATION TRIDENT,12,20.0,45.8,5.03,10.9,1,0.0,20.0,140.0,37.98,94.2,29.0,60.0,N,0,0,RUNNING,Minute 12: Separation: 37.98 NM.
3,Scenario Data - OPERATION TRIDENT,13,20.0,46.28,5.42,11.82,1,0.0,20.0,140.0,37.43,93.72,29.0,60.0,N,0,0,RUNNING,Minute 13: Separation: 37.43 NM.
3,Scenario Data - OPERATION TRIDENT,14,20.0,46.77,5.8,12.74,1,0.0,20.0,140.0,36.87,93.23,29.0,60.0,N,0,0,RUNNING,Minute 14: Separation: 36.87 NM.
3,Scenario Data - OPERATION TRIDENT,15,20.0,47.25,6.18,13.66,1,0.0,20.0,140.0,36.32,92.75,29.0,60.0,N,0,0,RUNNING,Minute 15: Separation: 36.32 NM.
3,Scenario Data - OPERATION TRIDENT,16,20.0,47.73,6.56,14.59,1,0.0,20.0,140.0,35.77,92.27,29.0,60.0,N,0,0,RUNNING,Minute 16: Separation: 35.77 NM.
3,Scenario Data - OPERATION TRIDENT,17,20.0,48.22,6.93,15.52,1,0.0,20.0,140.0,35.21,91.78,29.0,60.0,N,0,0,RUNNING,Minute 17: Separation: 35.21 NM.
3,Scenario Data - OPERATION TRIDENT,18,20.0,48.7,7.29,16.45,1,0.0,20.0,140.0,34.66,91.3,29.0,60.0,N,0,0,RUNNING,Minute 18: Separation: 34.66 NM.
3,Scenario Data - OPERATION TRIDENT,19,20.0,49.18,7.66,17.38,1,0.0,20.0,140.0,34.11,90.82,29.0,60.0,N,0,0,RUNNING,Minute 19: Separation: 34.11 NM.
3,Scenario Data - OPERATION TRIDENT,20,20.0,49.67,8.01,18.32,1,0.0,20.0,140.0,33.56,90.33,29.0,60.0,N,0,0,RUNNING,Minute 20: Separation: 33.56 NM.
3,Scenario Data - OPERATION TRIDENT,21,20.0,50.15,8.37,19.25,1,0.0,20.0,140.0,33.02,89.85,29.0,60.0,N,0,0,RUNNING,Minute 21: Separation: 33.02 NM.
3,Scenario Data - OPERATION TRIDENT,22,20.0,50.63,8.71,20.19,1,0.0,20.0,140.0,32.47,89.37,29.0,60.0,N,0,0,RUNNING,Minute 22: Separation: 32.47 NM.
3,Scenario Data - OPERATION TRIDENT,23,20.0,51.12,9.06,21.13,1,0.0,20.0,140.0,31.92,88.88,29.0,60.0,N,0,0,RUNNING,Minute 23: Separation: 31.92 NM.
3,Scenario Data - OPERATION TRIDENT,24,20.0,51.6,9.39,22.07,1,0.0,20.0,140.0,31.38,88.4,29.0,60.0,N,0,0,RUNNING,Minute 24: Separation: 31.38 NM.
3,Scenario Data - OPERATION TRIDENT,25,20.0,52.08,9.73,23.01,1,0.0,20.0,140.0,30.83,87.92,29.0,60.0,N,0,0,RUNNING,Minute 25: Separation: 30.83 NM.
3,Scenario Data - OPERATION TRIDENT,26,20.0,52.57,10.06,23.96,1,0.0,20.0,140.0,30.29,87.43,29.0,60.0,N,0,0,RUNNING,Minute 26: Separation: 30.29 NM.
3,Scenario Data - OPERATION TRIDENT,27,20.0,53.05,10.38,24.9,1,0.0,20.0,140.0,29.75,86.95,29.0,60.0,N,0,0,RUNNING,Minute 27: Separation: 29.75 NM.
3,Scenario Data - OPERATION TRIDENT,28,20.0,53.53,10.7,25.85,1,0.0,20.0,140.0,29.2,86.47,29.0,60.0,N,0,0,RUNNING,Minute 28: Separation: 29.2 NM.
3,Scenario Data - OPERATION TRIDENT,29,20.0,54.02,11.01,26.8,1,0.0,20.0,140.0,28.66,85.98,29.0,60.0,N,0,0,RUNNING,Minute 29: Separation: 28.66 NM.
3,Scenario Data - OPERATION TRIDENT,30,20.0,54.5,11.32,27.75,1,0.0,20.0,140.0,28.12,85.5,29.0,60.0,N,0,0,RUNNING,Minute 30: Separation: 28.12 NM.
3,Scenario Data - OPERATION TRIDENT,31,20.0,54.98,11.62,28.7,1,0.0,20.0,140.0,27.58,85.02,29.0,60.0,N,0,0,RUNNING,Minute 31: Separation: 27.58 NM.
3,Scenario Data - OPERATION TRIDENT,32,20.0,55.47,11.92,29.66,1,0.0,20.0,140.0,27.04,84.53,29.0,60.0,N,0,0,RUNNING,Minute 32: Separation: 27.04 NM.
3,Scenario Data - OPERATION TRIDENT,33,20.0,55.95,12.22,30.61,1,0.0,20.0,140.0,26.5,84.05,29.0,60.0,N,0,0,RUNNING,Minute 33: Separation: 26.5 NM.
3,Scenario Data - OPERATION TRIDENT,34,20.0,56.43,12.5,31.57,1,0.0,20.0,140.0,25.97,83.57,29.0,60.0,N,0,0,RUNNING,Minute 34: Separation: 25.97 NM.
3,Scenario Data - OPERATION TRIDENT,35,20.0,56.92,12.79,32.53,1,0.0,20.0,140.0,25.43,83.08,29.0,60.0,N,0,0,RUNNING,Minute 35: Separation: 25.43 NM.
3,Scenario Data - OPERATION TRIDENT,36,20.0,57.4,13.07,33.49,1,0.0,20.0,140.0,24.89,82.6,29.0,60.0,N,0,0,RUNNING,Minute 36: Separation: 24.89 NM.
3,Scenario Data - OPERATION TRIDENT,37,20.0,57.88,13.34,34.45,1,0.0,20.0,140.0,24.36,82.12,29.0,60.0,N,0,0,RUNNING,Minute 37: Separation: 24.36 NM.
3,Scenario Data - OPERATION TRIDENT,38,20.0,58.37,13.61,35.42,1,0.0,20.0,140.0,23.82,81.63,29.0,60.0,N,0,0,RUNNING,Minute 38: Separation: 23.82 NM.
3,Scenario Data - OPERATION TRIDENT,39,20.0,58.85,13.87,36.38,1,0.0,20.0,140.0,23.29,81.15,29.0,60.0,N,0,0,RUNNING,Minute 39: Separation: 23.29 NM.
3,Scenario Data - OPERATION TRIDENT,40,20.0,59.33,14.13,37.35,1,0.0,20.0,140.0,22.76,80.67,29.0,60.0,N,0,0,RUNNING,Minute 40: Separation: 22.76 NM.
