scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_safe_zone_id,selected_safe_zone_bearing,safe_zone_x_nm,safe_zone_y_nm,separation_nm,distance_to_safe_zone_nm,ship_speed_knots,torpedo_speed_knots,result,message
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,0,20.0,40.0,0.0,0.0,1,0.0,20.0,240.0,44.72,200.0,38.0,30.0,RUNNING,Minute 0: Simulation started. Best safe zone selected: Zone 1 at bearing 0.0°.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,1,20.0,40.63,0.22,0.45,1,0.0,20.0,240.0,44.79,199.37,38.0,30.0,RUNNING,Minute 1: Separation: 44.79 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,2,20.0,41.27,0.44,0.9,1,0.0,20.0,240.0,44.86,198.73,38.0,30.0,RUNNING,Minute 2: Separation: 44.86 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,3,20.0,41.9,0.65,1.35,1,0.0,20.0,240.0,44.93,198.1,38.0,30.0,RUNNING,Minute 3: Separation: 44.93 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,4,20.0,42.53,0.87,1.8,1,0.0,20.0,240.0,45.0,197.47,38.0,30.0,RUNNING,Minute 4: Separation: 45.0 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,5,20.0,43.17,1.08,2.26,1,0.0,20.0,240.0,45.08,196.83,38.0,30.0,RUNNING,Minute 5: Separation: 45.08 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,6,20.0,43.8,1.28,2.71,1,0.0,20.0,240.0,45.15,196.2,38.0,30.0,RUNNING,Minute 6: Separation: 45.15 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,7,20.0,44.43,1.49,3.17,1,0.0,20.0,240.0,45.23,195.57,38.0,30.0,RUNNING,Minute 7: Separation: 45.23 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,8,20.0,45.07,1.69,3.62,1,0.0,20.0,240.0,45.31,194.93,38.0,30.0,RUNNING,Minute 8: Separation: 45.31 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,9,20.0,45.7,1.89,4.08,1,0.0,20.0,240.0,45.39,194.3,38.0,30.0,RUNNING,Minute 9: Separation: 45.39 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,10,20.0,46.33,2.09,4.54,1,0.0,20.0,240.0,45.47,193.67,38.0,30.0,RUNNING,Minute 10: Separation: 45.47 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,11,20.0,46.97,2.28,5.0,1,0.0,20.0,240.0,45.55,193.03,38.0,30.0,RUNNING,Minute 11: Separation: 45.55 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,12,20.0,47.6,2.47,5.47,1,0.0,20.0,240.0,45.63,192.4,38.0,30.0,RUNNING,Minute 12: Separation: 45.63 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,13,20.0,48.23,2.66,5.93,1,0.0,20.0,240.0,45.72,191.77,38.0,30.0,RUNNING,Minute 13: Separation: 45.72 NM.
