scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_safe_zone_id,selected_safe_zone_bearing,safe_zone_x_nm,safe_zone_y_nm,separation_nm,distance_to_safe_zone_nm,ship_speed_knots,torpedo_speed_knots,result,message
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,0,20.0,40.0,0.0,0.0,1,0.0,20.0,240.0,44.72,200.0,39.0,30.0,RUNNING,Minute 0: Simulation started. Best safe zone selected: Zone 1 at bearing 0.0°.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,1,20.0,40.65,0.22,0.45,1,0.0,20.0,240.0,44.8,199.35,39.0,30.0,RUNNING,Minute 1: Separation: 44.8 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,2,20.0,41.3,0.44,0.9,1,0.0,20.0,240.0,44.89,198.7,39.0,30.0,RUNNING,Minute 2: Separation: 44.89 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,3,20.0,41.95,0.65,1.35,1,0.0,20.0,240.0,44.97,198.05,39.0,30.0,RUNNING,Minute 3: Separation: 44.97 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,4,20.0,42.6,0.87,1.8,1,0.0,20.0,240.0,45.06,197.4,39.0,30.0,RUNNING,Minute 4: Separation: 45.06 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,5,20.0,43.25,1.08,2.26,1,0.0,20.0,240.0,45.15,196.75,39.0,30.0,RUNNING,Minute 5: Separation: 45.15 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,6,20.0,43.9,1.28,2.71,1,0.0,20.0,240.0,45.24,196.1,39.0,30.0,RUNNING,Minute 6: Separation: 45.24 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,7,20.0,44.55,1.49,3.17,1,0.0,20.0,240.0,45.33,195.45,39.0,30.0,RUNNING,Minute 7: Separation: 45.33 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,8,20.0,45.2,1.69,3.63,1,0.0,20.0,240.0,45.43,194.8,39.0,30.0,RUNNING,Minute 8: Separation: 45.43 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,9,20.0,45.85,1.89,4.08,1,0.0,20.0,240.0,45.52,194.15,39.0,30.0,RUNNING,Minute 9: Separation: 45.52 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,10,20.0,46.5,2.08,4.54,1,0.0,20.0,240.0,45.62,193.5,39.0,30.0,RUNNING,Minute 10: Separation: 45.62 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,11,20.0,47.15,2.28,5.01,1,0.0,20.0,240.0,45.72,192.85,39.0,30.0,RUNNING,Minute 11: Separation: 45.72 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,12,20.0,47.8,2.47,5.47,1,0.0,20.0,240.0,45.82,192.2,39.0,30.0,RUNNING,Minute 12: Separation: 45.82 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,13,20.0,48.45,2.66,5.93,1,0.0,20.0,240.0,45.92,191.55,39.0,30.0,RUNNING,Minute 13: Separation: 45.92 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,14,20.0,49.1,2.84,6.39,1,0.0,20.0,240.0,46.02,190.9,39.0,30.0,RUNNING,Minute 14: Separation: 46.02 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,15,20.0,49.75,3.03,6.86,1,0.0,20.0,240.0,46.13,190.25,39.0,30.0,RUNNING,Minute 15: Separation: 46.13 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,16,20.0,50.4,3.21,7.32,1,0.0,20.0,240.0,46.23,189.6,39.0,30.0,RUNNING,Minute 16: Separation: 46.23 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,17,20.0,51.05,3.39,7.79,1,0.0,20.0,240.0,46.34,188.95,39.0,30.0,RUNNING,Minute 17: Separation: 46.34 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,18,20.0,51.7,3.57,8.26,1,0.0,20.0,240.0,46.45,188.3,39.0,30.0,RUNNING,Minute 18: Separation: 46.45 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,19,20.0,52.35,3.74,8.73,1,0.0,20.0,240.0,46.55,187.65,39.0,30.0,RUNNING,Minute 19: Separation: 46.55 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,20,20.0,53.0,3.91,9.2,1,0.0,20.0,240.0,46.66,187.0,39.0,30.0,RUNNING,Minute 20: Separation: 46.66 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,21,20.0,53.65,4.08,9.67,1,0.0,20.0,240.0,46.77,186.35,39.0,30.0,RUNNING,Minute 21: Separation: 46.77 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,22,20.0,54.3,4.25,10.14,1,0.0,20.0,240.0,46.89,185.7,39.0,30.0,RUNNING,Minute 22: Separation: 46.89 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,23,20.0,54.95,4.42,10.61,1,0.0,20.0,240.0,47.0,185.05,39.0,30.0,RUNNING,Minute 23: Separation: 47.0 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,24,20.0,55.6,4.58,11.08,1,0.0,20.0,240.0,47.11,184.4,39.0,30.0,RUNNING,Minute 24: Separation: 47.11 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,25,20.0,56.25,4.74,11.56,1,0.0,20.0,240.0,47.23,183.75,39.0,30.0,RUNNING,Minute 25: Separation: 47.23 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,26,20.0,56.9,4.9,12.03,1,0.0,20.0,240.0,47.34,183.1,39.0,30.0,RUNNING,Minute 26: Separation: 47.34 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,27,20.0,57.55,5.06,12.5,1,0.0,20.0,240.0,47.46,182.45,39.0,30.0,RUNNING,Minute 27: Separation: 47.46 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,28,20.0,58.2,5.21,12.98,1,0.0,20.0,240.0,47.58,181.8,39.0,30.0,RUNNING,Minute 28: Separation: 47.58 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,29,20.0,58.85,5.37,13.46,1,0.0,20.0,240.0,47.69,181.15,39.0,30.0,RUNNING,Minute 29: Separation: 47.69 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,30,20.0,59.5,5.52,13.93,1,0.0,20.0,240.0,47.81,180.5,39.0,30.0,RUNNING,Minute 30: Separation: 47.81 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,31,20.0,60.15,5.67,14.41,1,0.0,20.0,240.0,47.93,179.85,39.0,30.0,RUNNING,Minute 31: Separation: 47.93 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,32,20.0,60.8,5.82,14.89,1,0.0,20.0,240.0,48.05,179.2,39.0,30.0,RUNNING,Minute 32: Separation: 48.05 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,33,20.0,61.45,5.96,15.36,1,0.0,20.0,240.0,48.18,178.55,39.0,30.0,RUNNING,Minute 33: Separation: 48.18 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,34,20.0,62.1,6.11,15.84,1,0.0,20.0,240.0,48.3,177.9,39.0,30.0,RUNNING,Minute 34: Separation: 48.3 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,35,20.0,62.75,6.25,16.32,1,0.0,20.0,240.0,48.42,177.25,39.0,30.0,RUNNING,Minute 35: Separation: 48.42 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,36,20.0,63.4,6.39,16.8,1,0.0,20.0,240.0,48.54,176.6,39.0,30.0,RUNNING,Minute 36: Separation: 48.54 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,37,20.0,64.05,6.53,17.28,1,0.0,20.0,240.0,48.67,175.95,39.0,30.0,RUNNING,Minute 37: Separation: 48.67 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,38,20.0,64.7,6.66,17.76,1,0.0,20.0,240.0,48.79,175.3,39.0,30.0,RUNNING,Minute 38: Separation: 48.79 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,39,20.0,65.35,6.8,18.25,1,0.0,20.0,240.0,48.92,174.65,39.0,30.0,RUNNING,Minute 39: Separation: 48.92 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,40,20.0,66.0,6.93,18.73,1,0.0,20.0,240.0,49.05,174.0,39.0,30.0,RUNNING,Minute 40: Separation: 49.05 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,41,20.0,66.65,7.06,19.21,1,0.0,20.0,240.0,49.17,173.35,39.0,30.0,RUNNING,Minute 41: Separation: 49.17 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,42,20.0,67.3,7.19,19.69,1,0.0,20.0,240.0,49.3,172.7,39.0,30.0,RUNNING,Minute 42: Separation: 49.3 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,43,20.0,67.95,7.32,20.18,1,0.0,20.0,240.0,49.43,172.05,39.0,30.0,RUNNING,Minute 43: Separation: 49.43 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,44,20.0,68.6,7.45,20.66,1,0.0,20.0,240.0,49.56,171.4,39.0,30.0,RUNNING,Minute 44: Separation: 49.56 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,45,20.0,69.25,7.57,21.14,1,0.0,20.0,240.0,49.69,170.75,39.0,30.0,RUNNING,Minute 45: Separation: 49.69 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,46,20.0,69.9,7.7,21.63,1,0.0,20.0,240.0,49.81,170.1,39.0,30.0,RUNNING,Minute 46: Separation: 49.81 NM.
3,Scenario Data - OPERATION SAPPHIRE GAUNTLET,47,20.0,70.55,7.82,22.11,1,0.0,20.0,240.0,49.94,169.45,39.0,30.0,RUNNING,Minute 47: Separation: 49.94 NM.
