scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_safe_zone_id,selected_safe_zone_bearing,safe_zone_x_nm,safe_zone_y_nm,separation_nm,distance_to_safe_zone_nm,ship_speed_knots,torpedo_speed_knots,countermeasure_active,countermeasure_timer,torpedo_lost_contact_timer,result,message
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,0,20.0,40.0,0.0,0.0,1,0.0,20.0,140.0,44.72,100.0,37.0,100.0,N,0,0,RUNNING,Minute 0: Simulation started. Best safe zone selected: Zone 1 at bearing 0.0°.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,1,20.0,40.62,0.74,1.5,1,0.0,20.0,140.0,43.61,99.38,37.0,100.0,N,0,0,RUNNING,Minute 1: Separation: 43.61 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,2,20.0,41.23,1.46,2.99,1,0.0,20.0,140.0,42.49,98.77,37.0,100.0,N,0,0,RUNNING,Minute 2: Separation: 42.49 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,3,20.0,41.85,2.18,4.5,1,0.0,20.0,140.0,41.38,98.15,37.0,100.0,N,0,0,RUNNING,Minute 3: Separation: 41.38 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,4,20.0,42.47,2.89,6.01,1,0.0,20.0,140.0,40.27,97.53,37.0,100.0,N,0,0,RUNNING,Minute 4: Separation: 40.27 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,5,20.0,43.08,3.59,7.52,1,0.0,20.0,140.0,39.17,96.92,37.0,100.0,N,0,0,RUNNING,Minute 5: Separation: 39.17 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,6,20.0,43.7,4.28,9.04,1,0.0,20.0,140.0,38.06,96.3,37.0,100.0,N,0,0,RUNNING,Minute 6: Separation: 38.06 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,7,20.0,44.32,4.95,10.56,1,0.0,20.0,140.0,36.96,95.68,37.0,100.0,N,0,0,RUNNING,Minute 7: Separation: 36.96 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,8,20.0,44.93,5.62,12.09,1,0.0,20.0,140.0,35.85,95.07,37.0,100.0,N,0,0,RUNNING,Minute 8: Separation: 35.85 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,9,20.0,45.55,6.28,13.62,1,0.0,20.0,140.0,34.75,94.45,37.0,100.0,N,0,0,RUNNING,Minute 9: Separation: 34.75 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,10,20.0,46.17,6.93,15.16,1,0.0,20.0,140.0,33.65,93.83,37.0,100.0,N,0,0,RUNNING,Minute 10: Separation: 33.65 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,11,20.0,46.78,7.56,16.7,1,0.0,20.0,140.0,32.56,93.22,37.0,100.0,N,0,0,RUNNING,Minute 11: Separation: 32.56 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,12,20.0,47.4,8.19,18.24,1,0.0,20.0,140.0,31.46,92.6,37.0,100.0,N,0,0,RUNNING,Minute 12: Separation: 31.46 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,13,20.0,48.02,8.8,19.79,1,0.0,20.0,140.0,30.37,91.98,37.0,100.0,N,0,0,RUNNING,Minute 13: Separation: 30.37 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,14,20.0,48.63,9.41,21.34,1,0.0,20.0,140.0,29.27,91.37,37.0,100.0,N,0,0,RUNNING,Minute 14: Separation: 29.27 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,15,20.0,49.25,10.0,22.9,1,0.0,20.0,140.0,28.18,90.75,37.0,100.0,N,0,0,RUNNING,Minute 15: Separation: 28.18 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,16,20.0,49.87,10.58,24.46,1,0.0,20.0,140.0,27.09,90.13,37.0,100.0,N,0,0,RUNNING,Minute 16: Separation: 27.09 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,17,20.0,50.48,11.15,26.03,1,0.0,20.0,140.0,26.01,89.52,37.0,100.0,N,0,0,RUNNING,Minute 17: Separation: 26.01 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,18,20.0,51.1,11.7,27.6,1,0.0,20.0,140.0,24.92,88.9,37.0,100.0,N,0,0,RUNNING,Minute 18: Separation: 24.92 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,19,20.0,51.72,12.24,29.18,1,0.0,20.0,140.0,23.84,88.28,37.0,100.0,N,0,0,RUNNING,Minute 19: Separation: 23.84 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,20,20.0,52.33,12.77,30.76,1,0.0,20.0,140.0,22.75,87.67,37.0,100.0,N,0,0,RUNNING,Minute 20: Separation: 22.75 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,21,20.0,52.95,13.29,32.34,1,0.0,20.0,140.0,21.67,87.05,37.0,100.0,N,0,0,RUNNING,Minute 21: Separation: 21.67 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,22,20.0,53.57,13.79,33.93,1,0.0,20.0,140.0,20.59,86.43,37.0,100.0,N,0,0,RUNNING,Minute 22: Separation: 20.59 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,23,20.0,54.18,14.28,35.53,1,0.0,20.0,140.0,19.51,85.82,37.0,100.0,N,0,0,RUNNING,Minute 23: Separation: 19.51 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,24,20.0,54.8,14.28,35.53,1,0.0,20.0,140.0,20.1,85.2,37.0,100.0,Y,10,20,RUNNING,Minute 24: Separation: 20.1 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,25,20.0,55.41,14.28,35.53,1,0.0,20.0,140.0,20.69,84.59,36.8,100.0,Y,9,19,RUNNING,Minute 25: Separation: 20.69 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,26,20.0,56.02,14.28,35.53,1,0.0,20.0,140.0,21.28,83.98,36.599999999999994,100.0,Y,8,18,RUNNING,Minute 26: Separation: 21.28 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,27,20.0,56.63,14.28,35.53,1,0.0,20.0,140.0,21.86,83.37,36.39999999999999,100.0,Y,7,17,RUNNING,Minute 27: Separation: 21.86 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,28,20.0,57.23,14.28,35.53,1,0.0,20.0,140.0,22.45,82.77,36.19999999999999,100.0,Y,6,16,RUNNING,Minute 28: Separation: 22.45 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,29,20.0,57.83,14.28,35.53,1,0.0,20.0,140.0,23.03,82.17,35.999999999999986,100.0,Y,5,15,RUNNING,Minute 29: Separation: 23.03 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,30,20.0,58.43,14.28,35.53,1,0.0,20.0,140.0,23.61,81.57,35.79999999999998,100.0,Y,4,14,RUNNING,Minute 30: Separation: 23.61 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,31,20.0,59.02,14.28,35.53,1,0.0,20.0,140.0,24.18,80.98,35.59999999999998,100.0,Y,3,13,RUNNING,Minute 31: Separation: 24.18 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,32,20.0,59.61,14.28,35.53,1,0.0,20.0,140.0,24.76,80.39,35.39999999999998,100.0,Y,2,12,RUNNING,Minute 32: Separation: 24.76 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,33,20.0,60.2,14.28,35.53,1,0.0,20.0,140.0,25.33,79.8,35.199999999999974,100.0,Y,1,11,RUNNING,Minute 33: Separation: 25.33 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,34,20.0,60.78,14.28,35.53,1,0.0,20.0,140.0,25.9,79.22,34.99999999999997,100.0,Y,0,10,RUNNING,Minute 34: Separation: 25.9 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,35,20.0,61.36,14.28,35.53,1,0.0,20.0,140.0,26.46,78.64,34.79999999999997,100.0,N,0,9,RUNNING,Minute 35: Separation: 26.46 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,36,20.0,61.95,14.28,35.53,1,0.0,20.0,140.0,27.03,78.06,34.89999999999997,100.0,N,0,8,RUNNING,Minute 36: Separation: 27.03 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,37,20.0,62.53,14.28,35.53,1,0.0,20.0,140.0,27.6,77.47,34.99999999999997,100.0,N,0,7,RUNNING,Minute 37: Separation: 27.6 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,38,20.0,63.11,14.28,35.53,1,0.0,20.0,140.0,28.17,76.89,35.09999999999997,100.0,N,0,6,RUNNING,Minute 38: Separation: 28.17 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,39,20.0,63.7,14.28,35.53,1,0.0,20.0,140.0,28.75,76.3,35.199999999999974,100.0,N,0,5,RUNNING,Minute 39: Separation: 28.75 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,40,20.0,64.29,14.28,35.53,1,0.0,20.0,140.0,29.33,75.71,35.299999999999976,100.0,N,0,4,RUNNING,Minute 40: Separation: 29.33 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,41,20.0,64.88,14.28,35.53,1,0.0,20.0,140.0,29.9,75.12,35.39999999999998,100.0,N,0,3,RUNNING,Minute 41: Separation: 29.9 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,42,20.0,65.47,14.28,35.53,1,0.0,20.0,140.0,30.48,74.53,35.49999999999998,100.0,N,0,2,RUNNING,Minute 42: Separation: 30.48 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,43,20.0,66.06,14.28,35.53,1,0.0,20.0,140.0,31.07,73.94,35.59999999999998,100.0,N,0,1,RUNNING,Minute 43: Separation: 31.07 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,44,20.0,66.66,14.58,37.17,1,0.0,20.0,140.0,29.99,73.34,35.69999999999998,100.0,N,0,0,RUNNING,Minute 44: Separation: 29.99 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,45,20.0,67.26,14.88,38.81,1,0.0,20.0,140.0,28.91,72.74,35.79999999999998,100.0,N,0,0,RUNNING,Minute 45: Separation: 28.91 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,46,20.0,67.85,15.17,40.45,1,0.0,20.0,140.0,27.83,72.15,35.899999999999984,100.0,N,0,0,RUNNING,Minute 46: Separation: 27.83 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,47,20.0,68.45,15.45,42.09,1,0.0,20.0,140.0,26.75,71.55,35.999999999999986,100.0,N,0,0,RUNNING,Minute 47: Separation: 26.75 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,48,20.0,69.05,15.73,43.73,1,0.0,20.0,140.0,25.68,70.95,36.09999999999999,100.0,N,0,0,RUNNING,Minute 48: Separation: 25.68 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,49,20.0,69.66,16.0,45.38,1,0.0,20.0,140.0,24.61,70.34,36.19999999999999,100.0,N,0,0,RUNNING,Minute 49: Separation: 24.61 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,50,20.0,70.26,16.26,47.02,1,0.0,20.0,140.0,23.54,69.74,36.29999999999999,100.0,N,0,0,RUNNING,Minute 50: Separation: 23.54 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,51,20.0,70.87,16.52,48.67,1,0.0,20.0,140.0,22.47,69.13,36.39999999999999,100.0,N,0,0,RUNNING,Minute 51: Separation: 22.47 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,52,20.0,71.48,16.77,50.32,1,0.0,20.0,140.0,21.41,68.52,36.49999999999999,100.0,N,0,0,RUNNING,Minute 52: Separation: 21.41 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,53,20.0,72.09,17.02,51.97,1,0.0,20.0,140.0,20.34,67.91,36.599999999999994,100.0,N,0,0,RUNNING,Minute 53: Separation: 20.34 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,54,20.0,72.7,17.25,53.62,1,0.0,20.0,140.0,19.28,67.3,36.699999999999996,100.0,N,0,0,RUNNING,Minute 54: Separation: 19.28 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,55,20.0,73.31,17.48,55.27,1,0.0,20.0,140.0,18.22,66.69,36.8,100.0,Y,10,0,RUNNING,Minute 55: Separation: 18.22 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,56,20.0,73.92,17.71,56.92,1,0.0,20.0,140.0,17.16,66.08,36.599999999999994,100.0,Y,9,0,RUNNING,Minute 56: Separation: 17.16 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,57,20.0,74.53,17.92,58.57,1,0.0,20.0,140.0,16.09,65.47,36.39999999999999,100.0,Y,8,0,RUNNING,Minute 57: Separation: 16.09 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,58,20.0,75.13,18.13,60.22,1,0.0,20.0,140.0,15.03,64.87,36.19999999999999,100.0,Y,7,0,RUNNING,Minute 58: Separation: 15.03 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,59,20.0,75.73,18.33,61.88,1,0.0,20.0,140.0,13.95,64.27,35.999999999999986,100.0,Y,6,0,RUNNING,Minute 59: Separation: 13.95 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,60,20.0,76.33,18.52,63.53,1,0.0,20.0,140.0,12.88,63.67,35.79999999999998,100.0,Y,5,0,RUNNING,Minute 60: Separation: 12.88 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,61,20.0,76.92,18.7,65.19,1,0.0,20.0,140.0,11.8,63.08,35.59999999999998,100.0,Y,4,0,RUNNING,Minute 61: Separation: 11.8 NM.
