scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_safe_zone_id,selected_safe_zone_bearing,safe_zone_x_nm,safe_zone_y_nm,separation_nm,distance_to_safe_zone_nm,ship_speed_knots,torpedo_speed_knots,countermeasure_active,countermeasure_timer,torpedo_lost_contact_timer,result,message
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,0,20.0,40.0,0.0,0.0,1,0.0,20.0,140.0,44.72,100.0,39.0,100.0,N,0,0,RUNNING,Minute 0: Simulation started. Best safe zone selected: Zone 1 at bearing 0.0°.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,1,20.0,40.65,0.74,1.5,1,0.0,20.0,140.0,43.64,99.35,39.0,100.0,N,0,0,RUNNING,Minute 1: Separation: 43.64 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,2,20.0,41.3,1.46,3.0,1,0.0,20.0,140.0,42.55,98.7,39.0,100.0,N,0,0,RUNNING,Minute 2: Separation: 42.55 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,3,20.0,41.95,2.18,4.5,1,0.0,20.0,140.0,41.47,98.05,39.0,100.0,N,0,0,RUNNING,Minute 3: Separation: 41.47 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,4,20.0,42.6,2.88,6.01,1,0.0,20.0,140.0,40.4,97.4,39.0,100.0,N,0,0,RUNNING,Minute 4: Separation: 40.4 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,5,20.0,43.25,3.58,7.52,1,0.0,20.0,140.0,39.32,96.75,39.0,100.0,N,0,0,RUNNING,Minute 5: Separation: 39.32 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,6,20.0,43.9,4.27,9.04,1,0.0,20.0,140.0,38.24,96.1,39.0,100.0,N,0,0,RUNNING,Minute 6: Separation: 38.24 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,7,20.0,44.55,4.94,10.57,1,0.0,20.0,140.0,37.17,95.45,39.0,100.0,N,0,0,RUNNING,Minute 7: Separation: 37.17 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,8,20.0,45.2,5.61,12.1,1,0.0,20.0,140.0,36.1,94.8,39.0,100.0,N,0,0,RUNNING,Minute 8: Separation: 36.1 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,9,20.0,45.85,6.26,13.63,1,0.0,20.0,140.0,35.03,94.15,39.0,100.0,N,0,0,RUNNING,Minute 9: Separation: 35.03 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,10,20.0,46.5,6.9,15.17,1,0.0,20.0,140.0,33.96,93.5,39.0,100.0,N,0,0,RUNNING,Minute 10: Separation: 33.96 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,11,20.0,47.15,7.53,16.71,1,0.0,20.0,140.0,32.89,92.85,39.0,100.0,N,0,0,RUNNING,Minute 11: Separation: 32.89 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,12,20.0,47.8,8.15,18.26,1,0.0,20.0,140.0,31.83,92.2,39.0,100.0,N,0,0,RUNNING,Minute 12: Separation: 31.83 NM.
