scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_safe_zone_id,selected_safe_zone_bearing,safe_zone_x_nm,safe_zone_y_nm,separation_nm,distance_to_safe_zone_nm,ship_speed_knots,torpedo_speed_knots,countermeasure_active,countermeasure_timer,torpedo_lost_contact_timer,result,message
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,0,20.0,40.0,0.0,0.0,1,0.0,20.0,140.0,44.72,100.0,38.0,100.0,N,0,0,RUNNING,Minute 0: Simulation started. Best safe zone selected: Zone 1 at bearing 0.0°.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,1,20.0,40.63,0.74,1.5,1,0.0,20.0,140.0,43.62,99.37,38.0,100.0,N,0,0,RUNNING,Minute 1: Separation: 43.62 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,2,20.0,41.27,1.46,3.0,1,0.0,20.0,140.0,42.52,98.73,38.0,100.0,N,0,0,RUNNING,Minute 2: Separation: 42.52 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,3,20.0,41.9,2.18,4.5,1,0.0,20.0,140.0,41.43,98.1,38.0,100.0,N,0,0,RUNNING,Minute 3: Separation: 41.43 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,4,20.0,42.53,2.89,6.01,1,0.0,20.0,140.0,40.33,97.47,38.0,100.0,N,0,0,RUNNING,Minute 4: Separation: 40.33 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,5,20.0,43.17,3.58,7.52,1,0.0,20.0,140.0,39.24,96.83,38.0,100.0,N,0,0,RUNNING,Minute 5: Separation: 39.24 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,6,20.0,43.8,4.27,9.04,1,0.0,20.0,140.0,38.15,96.2,38.0,100.0,N,0,0,RUNNING,Minute 6: Separation: 38.15 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,7,20.0,44.43,4.95,10.56,1,0.0,20.0,140.0,37.06,95.57,38.0,100.0,N,0,0,RUNNING,Minute 7: Separation: 37.06 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,8,20.0,45.07,5.61,12.09,1,0.0,20.0,140.0,35.98,94.93,38.0,100.0,N,0,0,RUNNING,Minute 8: Separation: 35.98 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,9,20.0,45.7,6.27,13.62,1,0.0,20.0,140.0,34.89,94.3,38.0,100.0,N,0,0,RUNNING,Minute 9: Separation: 34.89 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,10,20.0,46.33,6.92,15.16,1,0.0,20.0,140.0,33.81,93.67,38.0,100.0,N,0,0,RUNNING,Minute 10: Separation: 33.81 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,11,20.0,46.97,7.55,16.7,1,0.0,20.0,140.0,32.73,93.03,38.0,100.0,N,0,0,RUNNING,Minute 11: Separation: 32.73 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,12,20.0,47.6,8.17,18.25,1,0.0,20.0,140.0,31.65,92.4,38.0,100.0,N,0,0,RUNNING,Minute 12: Separation: 31.65 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,13,20.0,48.23,8.78,19.8,1,0.0,20.0,140.0,30.57,91.77,38.0,100.0,N,0,0,RUNNING,Minute 13: Separation: 30.57 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,14,20.0,48.87,9.38,21.35,1,0.0,20.0,140.0,29.49,91.13,38.0,100.0,N,0,0,RUNNING,Minute 14: Separation: 29.49 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,15,20.0,49.5,9.97,22.91,1,0.0,20.0,140.0,28.42,90.5,38.0,100.0,N,0,0,RUNNING,Minute 15: Separation: 28.42 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,16,20.0,50.13,10.55,24.48,1,0.0,20.0,140.0,27.34,89.87,38.0,100.0,N,0,0,RUNNING,Minute 16: Separation: 27.34 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,17,20.0,50.77,11.11,26.05,1,0.0,20.0,140.0,26.27,89.23,38.0,100.0,N,0,0,RUNNING,Minute 17: Separation: 26.27 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,18,20.0,51.4,11.66,27.62,1,0.0,20.0,140.0,25.2,88.6,38.0,100.0,N,0,0,RUNNING,Minute 18: Separation: 25.2 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,19,20.0,52.03,12.2,29.2,1,0.0,20.0,140.0,24.13,87.97,38.0,100.0,N,0,0,RUNNING,Minute 19: Separation: 24.13 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,20,20.0,52.67,12.73,30.78,1,0.0,20.0,140.0,23.07,87.33,38.0,100.0,N,0,0,RUNNING,Minute 20: Separation: 23.07 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,21,20.0,53.3,13.24,32.36,1,0.0,20.0,140.0,22.0,86.7,38.0,100.0,N,0,0,RUNNING,Minute 21: Separation: 22.0 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,22,20.0,53.93,13.74,33.95,1,0.0,20.0,140.0,20.94,86.07,38.0,100.0,N,0,0,RUNNING,Minute 22: Separation: 20.94 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,23,20.0,54.57,14.22,35.55,1,0.0,20.0,140.0,19.88,85.43,38.0,100.0,N,0,0,RUNNING,Minute 23: Separation: 19.88 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,24,20.0,55.2,14.22,35.55,1,0.0,20.0,140.0,20.48,84.8,38.0,100.0,Y,10,20,RUNNING,Minute 24: Separation: 20.48 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,25,20.0,55.83,14.22,35.55,1,0.0,20.0,140.0,21.09,84.17,37.8,100.0,Y,9,19,RUNNING,Minute 25: Separation: 21.09 NM.
2,Scenario Data - OPERATION SAPPHIRE GAUNTLET,26,20.0,56.46,14.22,35.55,1,0.0,20.0,140.0,21.69,83.54,37.599999999999994,100.0,Y,8,18,RUNNING,Minute 26: Separation: 21.69 NM.
