scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_objective_point_id,selected_objective_point_bearing,objective_point_x_nm,objective_point_y_nm,separation_nm,distance_to_objective_point_nm,ship_speed_knots,torpedo_speed_knots,countermeasure_active,countermeasure_timer,torpedo_lost_contact_timer,result,message
2,Scenario Data - OPERATION TRIDENT,0,20.0,40.0,0.0,0.0,1,0.0,20.0,140.0,44.72,100.0,21.0,60.0,N,0,0,RUNNING,Minute 0: Simulation started. Best objective point selected: Zone 1 at bearing 0.0°.
2,Scenario Data - OPERATION TRIDENT,1,20.0,40.35,0.44,0.9,1,0.0,20.0,140.0,44.03,99.65,21.0,60.0,N,0,0,RUNNING,Minute 1: Separation: 44.03 NM.
2,Scenario Data - OPERATION TRIDENT,2,20.0,40.7,0.89,1.79,1,0.0,20.0,140.0,43.35,99.3,21.0,60.0,N,0,0,RUNNING,Minute 2: Separation: 43.35 NM.
2,Scenario Data - OPERATION TRIDENT,3,20.0,41.05,1.32,2.69,1,0.0,20.0,140.0,42.66,98.95,21.0,60.0,N,0,0,RUNNING,Minute 3: Separation: 42.66 NM.
2,Scenario Data - OPERATION TRIDENT,4,20.0,41.4,1.76,3.59,1,0.0,20.0,140.0,41.98,98.6,21.0,60.0,N,0,0,RUNNING,Minute 4: Separation: 41.98 NM.
2,Scenario Data - OPERATION TRIDENT,5,20.0,41.75,2.19,4.5,1,0.0,20.0,140.0,41.29,98.25,21.0,60.0,N,0,0,RUNNING,Minute 5: Separation: 41.29 NM.
2,Scenario Data - OPERATION TRIDENT,6,20.0,42.1,2.62,5.4,1,0.0,20.0,140.0,40.61,97.9,21.0,60.0,N,0,0,RUNNING,Minute 6: Separation: 40.61 NM.
2,Scenario Data - OPERATION TRIDENT,7,20.0,42.45,3.04,6.3,1,0.0,20.0,140.0,39.93,97.55,21.0,60.0,N,0,0,RUNNING,Minute 7: Separation: 39.93 NM.
2,Scenario Data - OPERATION TRIDENT,8,20.0,42.8,3.46,7.21,1,0.0,20.0,140.0,39.24,97.2,21.0,60.0,N,0,0,RUNNING,Minute 8: Separation: 39.24 NM.
2,Scenario Data - OPERATION TRIDENT,9,20.0,43.15,3.88,8.12,1,0.0,20.0,140.0,38.56,96.85,21.0,60.0,N,0,0,RUNNING,Minute 9: Separation: 38.56 NM.
2,Scenario Data - OPERATION TRIDENT,10,20.0,43.5,4.3,9.03,1,0.0,20.0,140.0,37.88,96.5,21.0,60.0,N,0,0,RUNNING,Minute 10: Separation: 37.88 NM.
2,Scenario Data - OPERATION TRIDENT,11,20.0,43.85,4.71,9.94,1,0.0,20.0,140.0,37.2,96.15,21.0,60.0,N,0,0,RUNNING,Minute 11: Separation: 37.2 NM.
2,Scenario Data - OPERATION TRIDENT,12,20.0,44.2,5.11,10.85,1,0.0,20.0,140.0,36.52,95.8,21.0,60.0,N,0,0,RUNNING,Minute 12: Separation: 36.52 NM.
2,Scenario Data - OPERATION TRIDENT,13,20.0,44.55,5.52,11.77,1,0.0,20.0,140.0,35.84,95.45,21.0,60.0,N,0,0,RUNNING,Minute 13: Separation: 35.84 NM.
2,Scenario Data - OPERATION TRIDENT,14,20.0,44.9,5.92,12.69,1,0.0,20.0,140.0,35.16,95.1,21.0,60.0,N,0,0,RUNNING,Minute 14: Separation: 35.16 NM.
2,Scenario Data - OPERATION TRIDENT,15,20.0,45.25,6.32,13.6,1,0.0,20.0,140.0,34.48,94.75,21.0,60.0,N,0,0,RUNNING,Minute 15: Separation: 34.48 NM.
