scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_objective_point_id,selected_objective_point_bearing,objective_point_x_nm,objective_point_y_nm,separation_nm,distance_to_objective_point_nm,ship_speed_knots,torpedo_speed_knots,countermeasure_active,countermeasure_timer,torpedo_lost_contact_timer,result,message
1,Scenario Data - OPERATION TRIDENT,0,20.0,40.0,0.0,0.0,1,0.0,20.0,140.0,44.72,100.0,25.0,60.0,N,0,0,RUNNING,Minute 0: Simulation started. Best objective point selected: Zone 1 at bearing 0.0°.
1,Scenario Data - OPERATION TRIDENT,1,20.0,40.42,0.44,0.9,1,0.0,20.0,140.0,44.09,99.58,25.0,60.0,N,0,0,RUNNING,Minute 1: Separation: 44.09 NM.
1,Scenario Data - OPERATION TRIDENT,2,20.0,40.83,0.88,1.79,1,0.0,20.0,140.0,43.47,99.17,25.0,60.0,N,0,0,RUNNING,Minute 2: Separation: 43.47 NM.
1,Scenario Data - OPERATION TRIDENT,3,20.0,41.25,1.32,2.69,1,0.0,20.0,140.0,42.84,98.75,25.0,60.0,N,0,0,RUNNING,Minute 3: Separation: 42.84 NM.
1,Scenario Data - OPERATION TRIDENT,4,20.0,41.67,1.75,3.6,1,0.0,20.0,140.0,42.22,98.33,25.0,60.0,N,0,0,RUNNING,Minute 4: Separation: 42.22 NM.
1,Scenario Data - OPERATION TRIDENT,5,20.0,42.08,2.18,4.5,1,0.0,20.0,140.0,41.59,97.92,25.0,60.0,N,0,0,RUNNING,Minute 5: Separation: 41.59 NM.
1,Scenario Data - OPERATION TRIDENT,6,20.0,42.5,2.6,5.41,1,0.0,20.0,140.0,40.97,97.5,25.0,60.0,N,0,0,RUNNING,Minute 6: Separation: 40.97 NM.
1,Scenario Data - OPERATION TRIDENT,7,20.0,42.92,3.03,6.31,1,0.0,20.0,140.0,40.35,97.08,25.0,60.0,N,0,0,RUNNING,Minute 7: Separation: 40.35 NM.
1,Scenario Data - OPERATION TRIDENT,8,20.0,43.33,3.44,7.22,1,0.0,20.0,140.0,39.73,96.67,25.0,60.0,N,0,0,RUNNING,Minute 8: Separation: 39.73 NM.
1,Scenario Data - OPERATION TRIDENT,9,20.0,43.75,3.85,8.13,1,0.0,20.0,140.0,39.11,96.25,25.0,60.0,N,0,0,RUNNING,Minute 9: Separation: 39.11 NM.
1,Scenario Data - OPERATION TRIDENT,10,20.0,44.17,4.26,9.04,1,0.0,20.0,140.0,38.49,95.83,25.0,60.0,N,0,0,RUNNING,Minute 10: Separation: 38.49 NM.
1,Scenario Data - OPERATION TRIDENT,11,20.0,44.58,4.67,9.96,1,0.0,20.0,140.0,37.87,95.42,25.0,60.0,N,0,0,RUNNING,Minute 11: Separation: 37.87 NM.
1,Scenario Data - OPERATION TRIDENT,12,20.0,45.0,5.07,10.88,1,0.0,20.0,140.0,37.25,95.0,25.0,60.0,N,0,0,RUNNING,Minute 12: Separation: 37.25 NM.
1,Scenario Data - OPERATION TRIDENT,13,20.0,45.42,5.47,11.79,1,0.0,20.0,140.0,36.63,94.58,25.0,60.0,N,0,0,RUNNING,Minute 13: Separation: 36.63 NM.
1,Scenario Data - OPERATION TRIDENT,14,20.0,45.83,5.86,12.71,1,0.0,20.0,140.0,36.01,94.17,25.0,60.0,N,0,0,RUNNING,Minute 14: Separation: 36.01 NM.
