scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_objective_point_id,selected_objective_point_bearing,objective_point_x_nm,objective_point_y_nm,separation_nm,distance_to_objective_point_nm,ship_speed_knots,torpedo_speed_knots,countermeasure_active,countermeasure_timer,torpedo_lost_contact_timer,result,message
1,Scenario Data - OPERATION TRIDENT,0,20.0,40.0,0.0,0.0,1,0.0,20.0,140.0,44.72,100.0,30.0,60.0,N,0,0,RUNNING,Minute 0: Simulation started. Best objective point selected: Zone 1 at bearing 0.0°.
1,Scenario Data - OPERATION TRIDENT,1,20.0,40.5,0.44,0.9,1,0.0,20.0,140.0,44.17,99.5,30.0,60.0,N,0,0,RUNNING,Minute 1: Separation: 44.17 NM.
1,Scenario Data - OPERATION TRIDENT,2,20.0,41.0,0.88,1.8,1,0.0,20.0,140.0,43.62,99.0,30.0,60.0,N,0,0,RUNNING,Minute 2: Separation: 43.62 NM.
1,Scenario Data - OPERATION TRIDENT,3,20.0,41.5,1.31,2.7,1,0.0,20.0,140.0,43.07,98.5,30.0,60.0,N,0,0,RUNNING,Minute 3: Separation: 43.07 NM.
1,Scenario Data - OPERATION TRIDENT,4,20.0,42.0,1.74,3.6,1,0.0,20.0,140.0,42.52,98.0,30.0,60.0,N,0,0,RUNNING,Minute 4: Separation: 42.52 NM.
1,Scenario Data - OPERATION TRIDENT,5,20.0,42.5,2.17,4.5,1,0.0,20.0,140.0,41.97,97.5,30.0,60.0,N,0,0,RUNNING,Minute 5: Separation: 41.97 NM.
1,Scenario Data - OPERATION TRIDENT,6,20.0,43.0,2.59,5.41,1,0.0,20.0,140.0,41.42,97.0,30.0,60.0,N,0,0,RUNNING,Minute 6: Separation: 41.42 NM.
1,Scenario Data - OPERATION TRIDENT,7,20.0,43.5,3.01,6.32,1,0.0,20.0,140.0,40.88,96.5,30.0,60.0,N,0,0,RUNNING,Minute 7: Separation: 40.88 NM.
1,Scenario Data - OPERATION TRIDENT,8,20.0,44.0,3.42,7.23,1,0.0,20.0,140.0,40.33,96.0,30.0,60.0,N,0,0,RUNNING,Minute 8: Separation: 40.33 NM.
1,Scenario Data - OPERATION TRIDENT,9,20.0,44.5,3.82,8.15,1,0.0,20.0,140.0,39.79,95.5,30.0,60.0,N,0,0,RUNNING,Minute 9: Separation: 39.79 NM.
1,Scenario Data - OPERATION TRIDENT,10,20.0,45.0,4.22,9.06,1,0.0,20.0,140.0,39.25,95.0,30.0,60.0,N,0,0,RUNNING,Minute 10: Separation: 39.25 NM.
1,Scenario Data - OPERATION TRIDENT,11,20.0,45.5,4.62,9.98,1,0.0,20.0,140.0,38.71,94.5,30.0,60.0,N,0,0,RUNNING,Minute 11: Separation: 38.71 NM.
