scenario_id,scenario_name,minute,ship_x_nm,ship_y_nm,torpedo_x_nm,torpedo_y_nm,selected_objective_point_id,selected_objective_point_bearing,objective_point_x_nm,objective_point_y_nm,separation_nm,distance_to_objective_point_nm,ship_speed_knots,torpedo_speed_knots,countermeasure_active,countermeasure_timer,torpedo_lost_contact_timer,result,message
1,Scenario Data - OPERATION TRIDENT,0,20.0,40.0,0.0,0.0,1,0.0,20.0,140.0,44.72,100.0,23.0,60.0,N,0,0,RUNNING,Minute 0: Simulation started. Best objective point selected: Zone 1 at bearing 0.0°.
1,Scenario Data - OPERATION TRIDENT,1,20.0,40.38,0.44,0.9,1,0.0,20.0,140.0,44.06,99.62,23.0,60.0,N,0,0,RUNNING,Minute 1: Separation: 44.06 NM.
1,Scenario Data - OPERATION TRIDENT,2,20.0,40.77,0.88,1.79,1,0.0,20.0,140.0,43.41,99.23,23.0,60.0,N,0,0,RUNNING,Minute 2: Separation: 43.41 NM.
1,Scenario Data - OPERATION TRIDENT,3,20.0,41.15,1.32,2.69,1,0.0,20.0,140.0,42.75,98.85,23.0,60.0,N,0,0,RUNNING,Minute 3: Separation: 42.75 NM.
1,Scenario Data - OPERATION TRIDENT,4,20.0,41.53,1.75,3.59,1,0.0,20.0,140.0,42.1,98.47,23.0,60.0,N,0,0,RUNNING,Minute 4: Separation: 42.1 NM.
1,Scenario Data - OPERATION TRIDENT,5,20.0,41.92,2.18,4.5,1,0.0,20.0,140.0,41.44,98.08,23.0,60.0,N,0,0,RUNNING,Minute 5: Separation: 41.44 NM.
1,Scenario Data - OPERATION TRIDENT,6,20.0,42.3,2.61,5.4,1,0.0,20.0,140.0,40.79,97.7,23.0,60.0,N,0,0,RUNNING,Minute 6: Separation: 40.79 NM.
1,Scenario Data - OPERATION TRIDENT,7,20.0,42.68,3.03,6.31,1,0.0,20.0,140.0,40.14,97.32,23.0,60.0,N,0,0,RUNNING,Minute 7: Separation: 40.14 NM.
1,Scenario Data - OPERATION TRIDENT,8,20.0,43.07,3.45,7.22,1,0.0,20.0,140.0,39.49,96.93,23.0,60.0,N,0,0,RUNNING,Minute 8: Separation: 39.49 NM.
1,Scenario Data - OPERATION TRIDENT,9,20.0,43.45,3.87,8.13,1,0.0,20.0,140.0,38.83,96.55,23.0,60.0,N,0,0,RUNNING,Minute 9: Separation: 38.83 NM.
1,Scenario Data - OPERATION TRIDENT,10,20.0,43.83,4.28,9.04,1,0.0,20.0,140.0,38.18,96.17,23.0,60.0,N,0,0,RUNNING,Minute 10: Separation: 38.18 NM.
1,Scenario Data - OPERATION TRIDENT,11,20.0,44.22,4.69,9.95,1,0.0,20.0,140.0,37.53,95.78,23.0,60.0,N,0,0,RUNNING,Minute 11: Separation: 37.53 NM.
1,Scenario Data - OPERATION TRIDENT,12,20.0,44.6,5.09,10.86,1,0.0,20.0,140.0,36.88,95.4,23.0,60.0,N,0,0,RUNNING,Minute 12: Separation: 36.88 NM.
1,Scenario Data - OPERATION TRIDENT,13,20.0,44.98,5.49,11.78,1,0.0,20.0,140.0,36.23,95.02,23.0,60.0,N,0,0,RUNNING,Minute 13: Separation: 36.23 NM.
1,Scenario Data - OPERATION TRIDENT,14,20.0,45.37,5.89,12.7,1,0.0,20.0,140.0,35.58,94.63,23.0,60.0,N,0,0,RUNNING,Minute 14: Separation: 35.58 NM.
1,Scenario Data - OPERATION TRIDENT,15,20.0,45.75,6.28,13.62,1,0.0,20.0,140.0,34.94,94.25,23.0,60.0,N,0,0,RUNNING,Minute 15: Separation: 34.94 NM.
1,Scenario Data - OPERATION TRIDENT,16,20.0,46.13,6.67,14.54,1,0.0,20.0,140.0,34.29,93.87,23.0,60.0,N,0,0,RUNNING,Minute 16: Separation: 34.29 NM.
1,Scenario Data - OPERATION TRIDENT,17,20.0,46.52,7.05,15.46,1,0.0,20.0,140.0,33.64,93.48,23.0,60.0,N,0,0,RUNNING,Minute 17: Separation: 33.64 NM.
1,Scenario Data - OPERATION TRIDENT,18,20.0,46.9,7.44,16.39,1,0.0,20.0,140.0,33.0,93.1,23.0,60.0,N,0,0,RUNNING,Minute 18: Separation: 33.0 NM.
1,Scenario Data - OPERATION TRIDENT,19,20.0,47.28,7.81,17.31,1,0.0,20.0,140.0,32.35,92.72,23.0,60.0,N,0,0,RUNNING,Minute 19: Separation: 32.35 NM.
1,Scenario Data - OPERATION TRIDENT,20,20.0,47.67,8.19,18.24,1,0.0,20.0,140.0,31.71,92.33,23.0,60.0,N,0,0,RUNNING,Minute 20: Separation: 31.71 NM.
1,Scenario Data - OPERATION TRIDENT,21,20.0,48.05,8.55,19.17,1,0.0,20.0,140.0,31.06,91.95,23.0,60.0,N,0,0,RUNNING,Minute 21: Separation: 31.06 NM.
1,Scenario Data - OPERATION TRIDENT,22,20.0,48.43,8.92,20.1,1,0.0,20.0,140.0,30.42,91.57,23.0,60.0,N,0,0,RUNNING,Minute 22: Separation: 30.42 NM.
1,Scenario Data - OPERATION TRIDENT,23,20.0,48.82,9.28,21.04,1,0.0,20.0,140.0,29.78,91.18,23.0,60.0,N,0,0,RUNNING,Minute 23: Separation: 29.78 NM.
1,Scenario Data - OPERATION TRIDENT,24,20.0,49.2,9.63,21.97,1,0.0,20.0,140.0,29.14,90.8,23.0,60.0,N,0,0,RUNNING,Minute 24: Separation: 29.14 NM.
1,Scenario Data - OPERATION TRIDENT,25,20.0,49.58,9.99,22.91,1,0.0,20.0,140.0,28.49,90.42,23.0,60.0,N,0,0,RUNNING,Minute 25: Separation: 28.49 NM.
1,Scenario Data - OPERATION TRIDENT,26,20.0,49.97,10.33,23.84,1,0.0,20.0,140.0,27.85,90.03,23.0,60.0,N,0,0,RUNNING,Minute 26: Separation: 27.85 NM.
1,Scenario Data - OPERATION TRIDENT,27,20.0,50.35,10.67,24.78,1,0.0,20.0,140.0,27.21,89.65,23.0,60.0,N,0,0,RUNNING,Minute 27: Separation: 27.21 NM.
1,Scenario Data - OPERATION TRIDENT,28,20.0,50.73,11.01,25.73,1,0.0,20.0,140.0,26.57,89.27,23.0,60.0,N,0,0,RUNNING,Minute 28: Separation: 26.57 NM.
1,Scenario Data - OPERATION TRIDENT,29,20.0,51.12,11.35,26.67,1,0.0,20.0,140.0,25.93,88.88,23.0,60.0,N,0,0,RUNNING,Minute 29: Separation: 25.93 NM.
1,Scenario Data - OPERATION TRIDENT,30,20.0,51.5,11.68,27.61,1,0.0,20.0,140.0,25.3,88.5,23.0,60.0,N,0,0,RUNNING,Minute 30: Separation: 25.3 NM.
1,Scenario Data - OPERATION TRIDENT,31,20.0,51.88,12.0,28.56,1,0.0,20.0,140.0,24.66,88.12,23.0,60.0,N,0,0,RUNNING,Minute 31: Separation: 24.66 NM.
1,Scenario Data - OPERATION TRIDENT,32,20.0,52.27,12.32,29.51,1,0.0,20.0,140.0,24.02,87.73,23.0,60.0,N,0,0,RUNNING,Minute 32: Separation: 24.02 NM.
1,Scenario Data - OPERATION TRIDENT,33,20.0,52.65,12.63,30.45,1,0.0,20.0,140.0,23.39,87.35,23.0,60.0,N,0,0,RUNNING,Minute 33: Separation: 23.39 NM.
1,Scenario Data - OPERATION TRIDENT,34,20.0,53.03,12.94,31.41,1,0.0,20.0,140.0,22.75,86.97,23.0,60.0,N,0,0,RUNNING,Minute 34: Separation: 22.75 NM.
1,Scenario Data - OPERATION TRIDENT,35,20.0,53.42,13.25,32.36,1,0.0,20.0,140.0,22.11,86.58,23.0,60.0,N,0,0,RUNNING,Minute 35: Separation: 22.11 NM.
1,Scenario Data - OPERATION TRIDENT,36,20.0,53.8,13.55,33.31,1,0.0,20.0,140.0,21.48,86.2,23.0,60.0,N,0,0,RUNNING,Minute 36: Separation: 21.48 NM.
1,Scenario Data - OPERATION TRIDENT,37,20.0,54.18,13.85,34.27,1,0.0,20.0,140.0,20.85,85.82,23.0,60.0,N,0,0,RUNNING,Minute 37: Separation: 20.85 NM.
1,Scenario Data - OPERATION TRIDENT,38,20.0,54.57,14.14,35.22,1,0.0,20.0,140.0,20.21,85.43,23.0,60.0,N,0,0,RUNNING,Minute 38: Separation: 20.21 NM.
1,Scenario Data - OPERATION TRIDENT,39,20.0,54.95,14.42,36.18,1,0.0,20.0,140.0,19.58,85.05,23.0,60.0,N,0,0,RUNNING,Minute 39: Separation: 19.58 NM.
1,Scenario Data - OPERATION TRIDENT,40,20.0,55.33,14.7,37.14,1,0.0,20.0,140.0,18.95,84.67,23.0,60.0,N,0,0,RUNNING,Minute 40: Separation: 18.95 NM.
1,Scenario Data - OPERATION TRIDENT,41,20.0,55.72,14.97,38.1,1,0.0,20.0,140.0,18.32,84.28,23.0,60.0,N,0,0,RUNNING,Minute 41: Separation: 18.32 NM.
1,Scenario Data - OPERATION TRIDENT,42,20.0,56.1,15.24,39.07,1,0.0,20.0,140.0,17.68,83.9,23.0,60.0,N,0,0,RUNNING,Minute 42: Separation: 17.68 NM.
1,Scenario Data - OPERATION TRIDENT,43,20.0,56.48,15.51,40.03,1,0.0,20.0,140.0,17.05,83.52,23.0,60.0,N,0,0,RUNNING,Minute 43: Separation: 17.05 NM.
1,Scenario Data - OPERATION TRIDENT,44,20.0,56.87,15.77,41.0,1,0.0,20.0,140.0,16.42,83.13,23.0,60.0,N,0,0,RUNNING,Minute 44: Separation: 16.42 NM.
1,Scenario Data - OPERATION TRIDENT,45,20.0,57.25,16.02,41.97,1,0.0,20.0,140.0,15.79,82.75,23.0,60.0,N,0,0,RUNNING,Minute 45: Separation: 15.79 NM.
1,Scenario Data - OPERATION TRIDENT,46,20.0,57.63,16.26,42.94,1,0.0,20.0,140.0,15.17,82.37,23.0,60.0,N,0,0,RUNNING,Minute 46: Separation: 15.17 NM.
1,Scenario Data - OPERATION TRIDENT,47,20.0,58.02,16.5,43.91,1,0.0,20.0,140.0,14.54,81.98,23.0,60.0,N,0,0,RUNNING,Minute 47: Separation: 14.54 NM.
